id_properti,luas_tanah,luas_bangunan,kamar_tidur,kamar_mandi,jumlah_lantai,usia_bangunan,jarak_pusat_kota,kondisi_bangunan,tipe_properti,garasi,kota,harga_jual
PROP-0639,465.0,310.0,1,1,1,2.0,5.8,Baik,Rumah,0,Jakarta,2858.9
PROP-0303,440.0,241.0,3,2,1,30.0,23.2,Baik,Villa,1,Surabaya,2049.4
PROP-2767,614.0,337.0,3,3,2,9.0,4.8,Buruk,Rumah,1,Semarang,1720.1
PROP-1277,139.0,112.0,3,2,2,10.0,1.5,Baik,Rumah,1,Jakarta,1375.9
PROP-2056,627.0,431.0,4,4,1,37.0,19.3,Baik,Townhouse,0,Bandung,2416.5
PROP-3645,340.0,196.0,4,4,1,6.0,4.6,Cukup,Villa,1,Bandung,1606.8
PROP-4144,329.0,182.0,1,1,1,15.0,5.3,Baik,Townhouse,1,Semarang,1098.3
PROP-2879,123.0,95.0,1,1,1,16.0,21.9,Cukup,Rumah,1,Medan,193.7
PROP-4203,137.0,65.0,4,3,2,31.0,12.4,Cukup,Rumah,1,Jakarta,789.8
PROP-2287,206.0,126.0,4,4,2,16.0,4.8,Cukup,Townhouse,1,Surabaya,1267.3
PROP-2262,290.0,148.0,2,1,3,12.0,8.7,Baik,Rumah,1,Surabaya,994.5
PROP-2297,167.0,77.0,3,3,1,21.0,28.2,Baik,Rumah,1,Semarang,228.2
PROP-1754,209.0,179.0,2,1,2,24.0,26.7,Baik,Rumah,1,Jakarta,1020.3
PROP-1969,99.0,67.0,3,3,3,40.0,17.0,Cukup,Rumah,1,Jakarta,488.2
PROP-4352,322.0,294.0,2,1,2,5.0,28.5,Baik,Rumah,1,Jakarta,1916.9
PROP-3118,248.0,159.0,1,1,1,31.0,8.9,Baik,Rumah,1,Bandung,799.7
PROP-2394,394.0,255.0,4,4,1,31.0,15.2,Baik,Villa,0,Jakarta,2921.3
PROP-0524,352.0,302.0,4,3,1,40.0,,Baik,Rumah,0,Semarang,976.7
PROP-3901,568.0,376.0,3,2,1,1.0,9.5,Baik,Rumah,1,Surabaya,2010.3
PROP-3123,382.0,302.0,3,3,1,3.0,6.3,Baik,Rumah,1,Medan,1156.2
PROP-4157,366.0,213.0,3,2,1,2.0,29.2,Buruk,Rumah,1,Medan,785.4
PROP-1970,211.0,126.0,2,1,2,15.0,16.7,Baik,Rumah,1,Semarang,560.2
PROP-0672,376.0,188.0,3,2,2,22.0,10.1,Baik,Townhouse,1,Jakarta,2193.0
PROP-4189,304.0,159.0,6,4,1,3.0,27.7,Buruk,Villa,1,Jakarta,1922.0
PROP-0667,686.0,402.0,2,1,1,28.0,5.1,Baik,Rumah,1,Surabaya,2414.4
PROP-4339,588.0,480.0,6,4,1,34.0,10.3,Cukup,Rumah,1,Bandung,2069.9
PROP-1888,470.0,349.0,2,2,1,12.0,4.8,Cukup,Rumah,1,Medan,1606.4
PROP-3267,612.0,338.0,3,3,1,32.0,7.3,Cukup,Rumah,0,Bandung,1619.3
PROP-0281,,202.0,2,2,2,1.0,28.7,Cukup,Rumah,1,Medan,885.3
PROP-1720,252.0,126.0,3,3,2,20.0,4.6,Baik,Rumah,0,Semarang,840.8
PROP-2948,90.0,42.0,4,3,2,30.0,6.1,Baik,Villa,0,Jakarta,1026.0
PROP-0900,771.0,678.0,1,1,3,21.0,13.7,Buruk,Rumah,0,Bandung,3230.5
PROP-4851,271.0,212.0,4,4,1,2.0,15.3,Buruk,Villa,1,Jakarta,2391.8
PROP-0761,114.0,96.0,3,3,1,5.0,26.1,Baik,Rumah,1,Surabaya,462.8
PROP-1907,386.0,212.0,5,4,2,30.0,22.1,Buruk,Villa,1,Semarang,1529.6
PROP-4043,454.0,254.0,4,4,2,36.0,16.6,Cukup,Townhouse,0,Semarang,1214.7
PROP-3824,383.0,191.0,4,4,2,21.0,26.5,Cukup,Rumah,1,Medan,773.9
PROP-4139,565.0,296.0,1,1,2,34.0,3.3,Baik,Rumah,1,Medan,1270.7
PROP-3819,693.0,351.0,2,1,3,38.0,14.6,Buruk,Rumah,1,Jakarta,3320.7
PROP-4301,655.0,349.0,2,1,1,40.0,16.2,Baik,Rumah,1,Surabaya,1797.3
PROP-2594,488.0,270.0,3,3,1,29.0,26.0,Baik,Rumah,1,Bandung,1177.0
PROP-4165,616.0,497.0,3,2,1,38.0,11.0,Cukup,Rumah,1,Surabaya,2048.3
PROP-3032,488.0,352.0,4,3,2,7.0,21.5,Baik,Villa,1,Medan,1951.9
PROP-3580,744.0,636.0,3,3,1,24.0,9.9,Baik,Rumah,1,Medan,2290.3
PROP-2833,502.0,389.0,5,4,2,20.0,2.6,Cukup,Rumah,0,Jakarta,3876.7
PROP-3473,285.0,242.0,1,1,3,21.0,4.8,Baik,Townhouse,1,Semarang,1184.2
PROP-0138,130.0,77.0,3,2,2,2.0,0.6,Cukup,Rumah,1,Semarang,573.2
PROP-2181,107.0,52.0,3,3,1,0.0,3.3,Cukup,Rumah,0,Jakarta,837.4
PROP-2129,732.0,583.0,1,1,2,33.0,21.0,Baik,Rumah,1,Bandung,2604.2
PROP-3178,288.0,226.0,3,2,2,9.0,17.7,Cukup,Villa,1,Semarang,1393.4
PROP-4368,193.0,161.0,3,2,3,21.0,4.3,Baik,Townhouse,0,Jakarta,1666.7
PROP-4262,555.0,432.0,3,2,2,26.0,10.4,Baik,Villa,1,Semarang,3113.7
PROP-4345,776.0,529.0,4,4,1,36.0,27.1,Baik,Villa,1,Bandung,4081.9
PROP-1332,372.0,319.0,1,1,2,35.0,6.0,Baik,Rumah,1,Jakarta,2593.1
PROP-2018,725.0,412.0,2,2,2,25.0,10.4,Cukup,Villa,1,Medan,2844.5
PROP-2483,784.0,713.0,3,2,1,37.0,1.4,Baik,Rumah,0,Semarang,2931.3
PROP-1359,550.0,367.0,3,3,1,1.0,4.8,Baik,Rumah,1,Bandung,2371.7
PROP-1330,694.0,378.0,6,4,2,9.0,20.7,Baik,Villa,1,Medan,2483.5
PROP-2151,680.0,340.0,3,2,1,34.0,8.1,Cukup,Villa,1,Bandung,2889.6
PROP-2123,757.0,643.0,3,3,1,6.0,10.0,Cukup,Townhouse,1,Bandung,3583.3
PROP-3982,116.0,92.0,6,4,3,11.0,9.7,Baik,Rumah,1,Bandung,693.9
PROP-1253,376.0,281.0,3,3,1,30.0,15.4,Cukup,Townhouse,1,Surabaya,1807.6
PROP-3279,636.0,342.0,3,2,2,8.0,8.1,Baik,Rumah,1,Jakarta,3399.8
PROP-3375,320.0,215.0,5,4,1,31.0,11.7,Baik,Villa,1,Medan,1405.3
PROP-2815,119.0,86.0,3,2,2,38.0,11.8,Baik,Rumah,1,Semarang,330.5
PROP-1849,432.0,212.0,4,4,1,1.0,19.3,Baik,Villa,1,Bandung,1867.5
PROP-3038,723.0,556.0,2,2,1,0.0,3.0,Cukup,Townhouse,1,Medan,2200.8
PROP-0389,172.0,77.0,2,2,2,37.0,10.9,Baik,Villa,1,Medan,528.4
PROP-0236,274.0,176.0,3,3,2,32.0,1.3,Buruk,Villa,1,Semarang,1206.2
PROP-1078,787.0,528.0,1,1,3,39.0,5.6,Cukup,Rumah,1,Medan,2327.1
PROP-1985,307.0,217.0,2,1,1,16.0,24.5,Cukup,Rumah,1,Jakarta,1578.6
PROP-4364,82.0,74.0,2,1,2,28.0,3.2,Baik,Rumah,1,Medan,382.6
PROP-3963,238.0,178.0,3,3,2,20.0,11.4,Buruk,Villa,0,Jakarta,1954.4
PROP-0771,644.0,335.0,4,3,1,27.0,3.2,Cukup,Rumah,0,Bandung,1665.5
PROP-2166,769.0,469.0,3,3,1,4.0,10.2,Cukup,Rumah,1,Surabaya,2630.7
PROP-0674,654.0,482.0,4,4,2,2.0,14.7,Cukup,Townhouse,0,Jakarta,5356.5
PROP-0250,132.0,101.0,3,3,1,1.0,28.9,Cukup,Rumah,1,Jakarta,515.1
PROP-1575,184.0,152.0,2,1,2,10.0,14.7,Baik,Rumah,1,Surabaya,807.3
PROP-3420,257.0,153.0,1,1,3,18.0,23.8,Cukup,Rumah,0,Jakarta,985.1
PROP-2082,198.0,143.0,3,2,2,38.0,5.5,Baik,Villa,1,Bandung,1133.7
PROP-1824,377.0,263.0,3,3,2,17.0,13.7,Cukup,Rumah,1,Jakarta,2135.7
PROP-0717,151.0,129.0,4,3,2,3.0,8.4,Cukup,Rumah,1,Jakarta,1358.3
PROP-4669,668.0,572.0,2,1,2,18.0,17.0,Baik,Villa,1,Jakarta,6774.0
PROP-2049,189.0,93.0,3,2,2,32.0,2.2,Baik,Townhouse,1,Medan,698.6
PROP-4179,188.0,87.0,3,3,1,9.0,9.6,Baik,Villa,1,Medan,792.1
PROP-2725,268.0,173.0,2,1,2,34.0,15.6,Baik,Villa,1,Semarang,959.5
PROP-4522,671.0,377.0,3,3,1,35.0,20.8,Baik,Rumah,1,Semarang,1601.5
PROP-1461,776.0,702.0,3,3,1,6.0,24.7,Buruk,Rumah,1,Surabaya,3539.7
PROP-1669,240.0,201.0,2,2,1,32.0,17.8,Buruk,Townhouse,0,Bandung,843.3
PROP-2757,279.0,147.0,4,4,1,4.0,11.1,Baik,Townhouse,1,Jakarta,1964.6
PROP-2001,709.0,504.0,6,4,1,6.0,19.0,Cukup,Rumah,1,Jakarta,4212.3
PROP-0405,361.0,194.0,2,1,1,7.0,1.5,Buruk,Villa,1,Bandung,1891.2
PROP-0385,752.0,347.0,3,2,1,5.0,8.0,Baik,Villa,1,Surabaya,3843.5
PROP-4536,361.0,,3,2,2,24.0,25.2,Buruk,Townhouse,1,Jakarta,1666.3
PROP-2153,535.0,463.0,4,3,2,36.0,15.1,Cukup,Rumah,1,Surabaya,2069.5
PROP-1634,172.0,157.0,4,4,3,8.0,22.6,Baik,Villa,1,Semarang,898.3
PROP-4587,368.0,262.0,4,3,2,9.0,17.4,Buruk,Rumah,0,Bandung,1263.6
PROP-3926,730.0,457.0,2,2,1,23.0,5.8,Baik,Villa,1,Surabaya,3715.1
PROP-4159,716.0,578.0,4,3,2,31.0,29.8,Buruk,Rumah,0,Semarang,1931.0
PROP-0224,693.0,505.0,6,4,2,18.0,7.5,Cukup,Villa,1,Semarang,3194.6
PROP-2194,242.0,147.0,3,3,1,37.0,20.0,Buruk,Villa,1,Bandung,832.5
PROP-3137,359.0,230.0,5,4,1,12.0,14.7,Cukup,Rumah,1,Bandung,1259.9
PROP-1825,356.0,177.0,1,1,2,25.0,21.9,Baik,Rumah,0,Bandung,752.3
PROP-4601,598.0,549.0,3,2,2,17.0,8.1,Buruk,Rumah,0,Medan,1919.7
PROP-0798,623.0,402.0,3,3,1,6.0,9.7,Baik,Townhouse,1,Bandung,2503.4
PROP-2872,653.0,433.0,3,2,1,24.0,21.1,Cukup,Rumah,0,Bandung,2106.7
PROP-0010,487.0,446.0,2,1,2,15.0,8.4,Cukup,Villa,0,Jakarta,4703.0
PROP-1945,449.0,389.0,2,1,1,12.0,22.0,Baik,Townhouse,0,Semarang,1652.0
PROP-1839,744.0,524.0,4,4,2,,10.0,Cukup,Rumah,1,Semarang,2481.2
PROP-0256,234.0,139.0,1,1,2,2.0,,Baik,Rumah,1,Surabaya,905.3
PROP-4509,668.0,606.0,2,1,2,23.0,,Baik,Rumah,1,Jakarta,3654.3
PROP-1582,309.0,201.0,3,3,1,11.0,6.3,Buruk,Rumah,1,Surabaya,1134.4
PROP-2957,567.0,359.0,5,4,1,10.0,26.3,Baik,Rumah,1,Medan,1586.2
PROP-0925,266.0,189.0,1,1,2,20.0,29.8,Baik,Townhouse,1,Bandung,754.8
PROP-4430,334.0,190.0,3,3,1,23.0,6.7,Cukup,Rumah,1,Medan,961.0
PROP-2509,503.0,341.0,2,1,2,13.0,3.2,Cukup,Villa,1,Bandung,2745.8
PROP-3776,148.0,91.0,2,2,3,38.0,3.5,Baik,Rumah,1,Surabaya,807.1
PROP-4137,256.0,153.0,2,2,3,25.0,0.8,Baik,Rumah,1,Medan,948.3
PROP-2780,156.0,109.0,3,3,2,25.0,7.7,Buruk,Villa,0,Semarang,698.0
PROP-0540,638.0,299.0,1,1,1,7.0,20.4,Baik,Rumah,1,Surabaya,1813.3
PROP-2746,654.0,423.0,3,3,2,24.0,7.2,Baik,Rumah,1,Medan,2150.5
PROP-4499,298.0,230.0,4,4,2,32.0,24.5,Cukup,Townhouse,0,Bandung,965.5
PROP-4572,692.0,458.0,4,4,2,17.0,15.9,Buruk,Rumah,1,Medan,2014.4
PROP-1146,457.0,212.0,3,3,1,16.0,1.8,Baik,Rumah,1,Medan,1103.4
PROP-0668,331.0,232.0,4,4,1,4.0,27.2,Cukup,Rumah,1,Surabaya,1022.7
PROP-3020,704.0,406.0,4,4,3,1.0,22.6,Cukup,Villa,1,Medan,2490.6
PROP-0358,298.0,139.0,2,1,1,16.0,20.3,Baik,Rumah,0,Bandung,550.8
PROP-2832,,75.0,1,1,2,12.0,18.1,Cukup,Townhouse,1,Bandung,275.8
PROP-2784,386.0,187.0,4,3,1,23.0,11.8,Baik,Townhouse,0,Jakarta,2260.6
PROP-1354,620.0,448.0,2,1,3,8.0,9.4,Baik,Villa,1,Medan,2514.4
PROP-0471,588.0,534.0,4,4,2,15.0,18.5,Cukup,Villa,0,Surabaya,4178.6
PROP-2704,264.0,238.0,2,1,1,23.0,17.1,Baik,Townhouse,1,Surabaya,1392.9
PROP-3331,758.0,675.0,6,4,1,7.0,23.0,Cukup,Rumah,0,Surabaya,3505.3
PROP-3638,326.0,,4,3,1,32.0,10.5,Buruk,Rumah,1,Jakarta,1412.5
PROP-1397,591.0,455.0,3,3,2,22.0,20.9,Buruk,Rumah,0,Jakarta,3751.6
PROP-3585,772.0,500.0,2,1,1,21.0,7.9,Buruk,Rumah,1,Medan,
PROP-4487,160.0,125.0,3,2,1,2.0,7.6,Cukup,Rumah,1,Medan,575.4
PROP-3377,655.0,499.0,1,1,1,34.0,15.0,Cukup,Villa,1,Jakarta,5249.8
PROP-1257,249.0,195.0,4,3,3,40.0,24.9,Baik,Rumah,1,Bandung,773.0
PROP-3513,681.0,575.0,5,4,3,21.0,0.6,Buruk,Rumah,1,Semarang,2199.3
PROP-1251,637.0,561.0,4,4,2,27.0,4.6,,Rumah,1,Bandung,3125.9
PROP-4808,535.0,304.0,4,4,1,5.0,22.2,Cukup,Villa,1,Jakarta,4457.2
PROP-4299,254.0,217.0,3,2,1,19.0,13.2,Baik,Rumah,1,Medan,840.8
PROP-3285,255.0,115.0,4,4,2,12.0,14.4,Baik,Rumah,1,Jakarta,1406.4
PROP-2934,670.0,,3,2,1,26.0,27.8,Buruk,Townhouse,0,Jakarta,3438.9
PROP-4176,407.0,313.0,2,1,3,31.0,14.2,Baik,Townhouse,1,Jakarta,2869.2
PROP-1853,198.0,131.0,2,1,2,5.0,25.7,Baik,Rumah,1,Semarang,467.8
PROP-4870,336.0,266.0,4,3,3,33.0,11.5,Buruk,Rumah,1,Jakarta,2260.0
PROP-2106,197.0,170.0,3,2,3,16.0,9.1,Baik,Townhouse,1,Jakarta,1888.7
PROP-0134,320.0,189.0,5,4,3,33.0,23.1,Baik,Townhouse,1,Medan,985.8
PROP-0929,401.0,235.0,3,3,2,23.0,12.7,Baik,Rumah,0,Semarang,1104.8
PROP-0824,626.0,506.0,1,1,1,30.0,16.4,Cukup,Rumah,1,Semarang,1778.1
PROP-4544,175.0,85.0,3,3,1,16.0,5.7,Baik,Rumah,0,Surabaya,605.5
PROP-1532,756.0,468.0,2,2,2,33.0,24.2,Cukup,Rumah,1,Medan,2049.8
PROP-1215,726.0,564.0,2,2,3,35.0,28.7,Cukup,Villa,0,Bandung,3384.8
PROP-0505,584.0,336.0,2,1,2,9.0,22.6,Baik,Rumah,1,Jakarta,2781.4
PROP-4286,734.0,478.0,3,2,1,20.0,21.0,Cukup,Townhouse,0,Jakarta,4534.9
PROP-1997,302.0,218.0,3,3,1,,8.8,Cukup,Villa,1,Semarang,1432.8
PROP-3073,758.0,616.0,6,4,2,26.0,12.2,Baik,Rumah,1,Medan,2405.8
PROP-1959,196.0,92.0,3,3,1,20.0,19.9,Buruk,Rumah,0,Medan,290.6
PROP-1385,652.0,398.0,2,2,1,4.0,24.9,Buruk,Rumah,0,Jakarta,3133.6
PROP-0895,624.0,373.0,3,2,1,2.0,16.4,Baik,Townhouse,1,Jakarta,4020.9
PROP-0456,617.0,302.0,2,1,2,36.0,19.6,Baik,Rumah,1,Surabaya,1805.3
PROP-4880,226.0,192.0,3,2,1,2.0,6.4,Baik,Villa,1,Bandung,1536.0
PROP-3710,738.0,374.0,4,3,3,0.0,5.0,Buruk,Rumah,0,Semarang,2130.2
PROP-4619,73.0,40.0,3,2,1,10.0,1.7,Cukup,Rumah,0,Semarang,294.8
PROP-4269,544.0,257.0,3,3,1,18.0,14.1,Baik,Rumah,0,Surabaya,1679.7
PROP-3523,352.0,220.0,4,4,3,15.0,24.4,Baik,Rumah,1,Semarang,840.8
PROP-4135,188.0,134.0,3,3,1,14.0,27.9,Baik,Rumah,1,Surabaya,544.8
PROP-3603,394.0,261.0,3,3,1,2.0,21.3,Baik,Rumah,1,Medan,972.1
PROP-0714,514.0,298.0,2,1,2,5.0,10.1,Cukup,Rumah,0,Surabaya,1750.6
PROP-4187,82.0,72.0,3,3,1,10.0,6.6,Baik,Rumah,1,Medan,409.5
PROP-2215,509.0,359.0,2,1,2,39.0,17.7,Baik,Rumah,1,Bandung,1475.3
PROP-2924,568.0,393.0,6,4,2,29.0,4.1,Baik,Rumah,0,Semarang,1852.3
PROP-1811,231.0,168.0,3,3,2,13.0,17.9,Cukup,Villa,0,Jakarta,1863.3
PROP-3487,429.0,272.0,4,4,1,0.0,7.2,Baik,Rumah,0,Jakarta,2707.2
PROP-3142,521.0,441.0,2,1,2,0.0,7.5,Cukup,Villa,1,Bandung,3168.3
PROP-1828,278.0,158.0,5,4,3,34.0,25.1,Baik,Rumah,1,Jakarta,1418.4
PROP-1156,630.0,448.0,4,3,2,21.0,28.1,Cukup,Townhouse,0,Semarang,1794.4
PROP-1325,460.0,284.0,4,4,1,6.0,15.5,Baik,Rumah,1,Semarang,1374.0
PROP-4313,158.0,135.0,1,1,2,1.0,28.9,Baik,Rumah,0,Bandung,396.4
PROP-0511,546.0,339.0,2,1,3,38.0,20.0,Baik,Rumah,1,Jakarta,2365.1
PROP-1681,371.0,167.0,3,2,1,16.0,22.3,Baik,Rumah,1,Semarang,821.6
PROP-0500,571.0,465.0,2,1,2,28.0,26.0,Baik,Townhouse,1,Semarang,1939.4
PROP-4537,626.0,553.0,4,4,2,10.0,13.3,Baik,Villa,0,Surabaya,4010.3
PROP-1857,353.0,163.0,2,1,1,37.0,16.8,Cukup,Rumah,0,Bandung,644.5
PROP-1389,411.0,230.0,3,2,2,10.0,11.3,Baik,Rumah,0,Bandung,1295.7
PROP-3720,455.0,316.0,3,3,2,36.0,23.0,Cukup,Villa,1,Surabaya,
PROP-2387,132.0,97.0,2,2,3,8.0,24.6,Cukup,Villa,1,Surabaya,527.0
PROP-3237,223.0,167.0,2,1,2,27.0,16.2,Baik,Rumah,0,Jakarta,1128.7
PROP-1541,274.0,138.0,4,4,2,15.0,15.1,Buruk,Villa,1,Medan,929.3
PROP-1218,513.0,312.0,3,2,1,20.0,12.0,Baik,Rumah,0,Jakarta,2828.8
PROP-2682,368.0,184.0,6,4,1,33.0,2.3,Cukup,Rumah,0,Semarang,1072.5
PROP-2994,71.0,40.0,3,3,2,20.0,29.4,Buruk,Rumah,1,Jakarta,150.0
PROP-1192,453.0,,3,3,3,12.0,6.3,Baik,Rumah,1,Surabaya,2543.5
PROP-1543,83.0,69.0,3,2,1,,18.0,Cukup,Rumah,1,Semarang,157.0
PROP-3302,670.0,448.0,3,3,2,24.0,8.6,Buruk,Rumah,1,Jakarta,4242.0
PROP-3325,378.0,214.0,5,4,2,0.0,11.1,Baik,Rumah,1,Surabaya,1468.8
PROP-2540,661.0,576.0,4,3,2,31.0,9.6,Baik,Rumah,1,Bandung,2683.9
PROP-0954,165.0,130.0,5,4,2,22.0,24.4,Buruk,Villa,1,Medan,626.8
PROP-4331,207.0,153.0,3,2,2,,11.5,Cukup,Rumah,1,Bandung,888.7
PROP-0733,130.0,70.0,1,1,1,16.0,13.8,Baik,Rumah,1,Semarang,305.2
PROP-1157,725.0,500.0,2,2,1,23.0,24.4,Cukup,Villa,1,Semarang,2894.0
PROP-3295,145.0,107.0,3,3,3,30.0,1.1,Buruk,Rumah,0,Surabaya,711.2
PROP-2983,88.0,80.0,2,2,3,12.0,18.6,Baik,Villa,1,Medan,416.3
PROP-2157,512.0,276.0,3,2,1,7.0,7.4,Baik,Villa,0,Bandung,2348.3
PROP-1063,199.0,143.0,2,2,2,24.0,9.4,Baik,Rumah,1,Surabaya,847.1
PROP-2617,525.0,352.0,4,3,3,15.0,3.8,Cukup,Townhouse,1,Semarang,1703.0
PROP-1168,325.0,186.0,3,2,2,20.0,5.7,Cukup,Rumah,1,Jakarta,1995.7
PROP-3223,100.0,76.0,3,3,1,21.0,26.1,Buruk,Townhouse,0,Bandung,150.0
PROP-3637,134.0,99.0,3,3,3,8.0,16.3,Buruk,Rumah,1,Semarang,436.0
PROP-2939,324.0,250.0,3,3,1,17.0,6.3,Buruk,Rumah,1,Jakarta,1840.7
PROP-4492,70.0,52.0,5,4,2,0.0,12.9,Cukup,Rumah,1,Medan,325.9
PROP-3141,770.0,611.0,3,2,2,14.0,24.3,Cukup,Rumah,0,Medan,2206.1
PROP-0144,774.0,676.0,3,2,3,14.0,10.8,Baik,Rumah,1,Jakarta,4791.9
PROP-3578,383.0,242.0,2,1,3,35.0,1.6,Cukup,Rumah,1,Medan,1094.3
PROP-2783,447.0,236.0,2,2,3,11.0,9.7,Baik,Rumah,1,Surabaya,1855.2
PROP-0718,369.0,269.0,3,2,1,5.0,12.9,Baik,Rumah,0,Surabaya,1444.0
PROP-1820,603.0,346.0,1,1,3,26.0,13.3,Baik,Townhouse,1,Surabaya,2462.3
PROP-2503,733.0,530.0,4,4,1,27.0,11.1,Cukup,Rumah,0,Medan,2331.3
PROP-4361,176.0,114.0,1,1,3,8.0,9.7,Cukup,Rumah,1,Semarang,482.9
PROP-4172,140.0,98.0,4,3,1,24.0,9.6,Cukup,Townhouse,1,Medan,555.5
PROP-0396,148.0,122.0,2,2,1,3.0,26.2,Cukup,Rumah,1,Medan,293.6
PROP-4837,550.0,445.0,3,3,2,1.0,4.7,Baik,Villa,1,Medan,3079.5
PROP-4493,319.0,267.0,3,3,3,34.0,4.3,Baik,Villa,0,Surabaya,2370.4
PROP-1366,359.0,300.0,1,1,2,10.0,25.2,Buruk,Rumah,1,Bandung,1038.4
PROP-4559,515.0,297.0,4,4,1,11.0,27.1,Buruk,Rumah,1,Semarang,1353.7
PROP-0596,688.0,368.0,3,3,1,35.0,14.6,Buruk,Rumah,1,Semarang,1514.3
PROP-3953,659.0,407.0,4,3,1,15.0,15.3,Buruk,Townhouse,1,Semarang,2092.2
PROP-2915,636.0,452.0,2,1,1,15.0,19.4,Cukup,Rumah,1,Surabaya,2403.6
PROP-2327,302.0,193.0,2,2,1,25.0,5.5,Baik,Townhouse,1,Jakarta,2326.1
PROP-3767,568.0,424.0,1,1,1,1.0,7.9,Baik,Villa,1,Medan,2430.5
PROP-3441,300.0,137.0,2,1,2,14.0,18.7,Cukup,Rumah,1,Medan,566.9
PROP-3852,144.0,71.0,6,4,1,9.0,4.9,Cukup,Rumah,1,Surabaya,612.8
PROP-4133,548.0,353.0,3,2,2,8.0,26.4,Baik,Rumah,0,Surabaya,1644.2
PROP-4592,105.0,88.0,3,3,3,37.0,21.9,Buruk,Rumah,1,Jakarta,385.2
PROP-2144,381.0,196.0,2,2,1,20.0,6.3,Buruk,Townhouse,1,Bandung,
PROP-1572,205.0,145.0,3,3,3,9.0,20.8,Cukup,Townhouse,1,Jakarta,1368.0
PROP-4080,64.0,40.0,5,4,1,13.0,20.7,Cukup,Rumah,1,Semarang,214.5
PROP-1123,721.0,353.0,2,2,2,15.0,3.6,Baik,Rumah,1,Jakarta,4218.0
PROP-2787,221.0,173.0,1,1,2,21.0,14.3,Baik,Rumah,1,Jakarta,1417.6
PROP-2968,205.0,121.0,1,1,1,20.0,1.8,Baik,Rumah,1,Bandung,741.0
PROP-2505,428.0,377.0,2,1,2,22.0,4.2,Baik,Rumah,0,Surabaya,1761.7
PROP-3466,,97.0,3,2,2,3.0,13.9,Buruk,Rumah,1,Surabaya,472.1
PROP-0676,430.0,269.0,4,3,2,36.0,5.1,Cukup,Rumah,1,Medan,1083.6
PROP-2809,84.0,66.0,2,1,1,1.0,10.5,Baik,Townhouse,1,Bandung,476.9
PROP-3349,717.0,549.0,4,4,3,,3.6,Baik,Villa,1,Medan,3558.4
PROP-0729,222.0,128.0,3,2,2,12.0,2.5,Baik,Rumah,0,Semarang,720.1
PROP-0413,661.0,342.0,3,2,1,31.0,29.7,Baik,Villa,1,Surabaya,2659.1
PROP-3147,89.0,40.0,1,1,2,0.0,27.8,Cukup,Villa,1,Surabaya,150.0
PROP-1517,229.0,203.0,2,2,2,4.0,,Baik,Rumah,1,Semarang,862.7
PROP-0826,381.0,227.0,2,1,2,16.0,11.5,Baik,Townhouse,1,Semarang,1241.5
PROP-3268,329.0,190.0,2,2,2,33.0,21.0,Baik,Rumah,1,Bandung,857.8
PROP-3975,404.0,313.0,4,3,2,5.0,29.3,Baik,Rumah,1,Jakarta,2178.0
PROP-0617,485.0,240.0,2,2,1,21.0,,Cukup,Villa,1,Jakarta,2212.3
PROP-0115,142.0,,1,1,2,35.0,11.9,Baik,Rumah,1,Medan,364.9
PROP-0418,235.0,171.0,4,3,2,6.0,19.9,Buruk,Rumah,1,Jakarta,1172.8
PROP-3070,115.0,70.0,4,3,2,28.0,23.7,,Townhouse,1,Semarang,248.8
PROP-1626,145.0,118.0,2,1,3,34.0,25.5,Buruk,Villa,1,Jakarta,626.0
PROP-4951,190.0,108.0,3,3,2,2.0,18.6,Cukup,Rumah,1,Surabaya,666.4
PROP-4186,212.0,132.0,4,3,2,14.0,19.2,,Townhouse,1,Medan,584.4
PROP-2897,407.0,348.0,3,3,2,3.0,28.5,Cukup,Townhouse,1,Jakarta,2645.2
PROP-4672,,246.0,3,2,1,28.0,6.8,Cukup,Townhouse,1,Surabaya,1660.2
PROP-2083,619.0,397.0,5,4,3,19.0,6.7,Baik,Rumah,0,Surabaya,2638.3
PROP-0754,309.0,255.0,3,2,1,40.0,1.8,Cukup,Townhouse,1,Bandung,1495.4
PROP-2547,382.0,212.0,5,4,1,22.0,29.3,Baik,Rumah,1,Jakarta,1898.0
PROP-3970,345.0,273.0,3,3,2,0.0,13.0,Cukup,Townhouse,1,Medan,1412.7
PROP-3374,474.0,347.0,3,3,3,40.0,14.7,Cukup,Villa,1,Bandung,2418.7
PROP-4108,132.0,68.0,5,4,3,9.0,27.0,Cukup,Villa,1,Semarang,469.4
PROP-2445,660.0,373.0,4,4,1,8.0,8.6,Cukup,Rumah,0,Jakarta,3735.8
PROP-4381,99.0,54.0,1,1,1,12.0,2.8,Baik,Villa,1,Bandung,632.2
PROP-1067,305.0,200.0,4,4,2,0.0,18.3,Buruk,Rumah,1,Jakarta,1517.9
PROP-3914,142.0,64.0,4,3,1,39.0,9.8,Cukup,Townhouse,1,Jakarta,685.3
PROP-3499,201.0,109.0,1,1,3,,19.8,Cukup,Rumah,1,Medan,301.7
PROP-2739,105.0,53.0,2,2,2,5.0,11.1,Baik,Rumah,0,Bandung,346.7
PROP-4001,416.0,205.0,2,1,2,29.0,5.4,Baik,Rumah,1,Jakarta,2070.5
PROP-1569,768.0,665.0,4,3,2,6.0,12.0,Buruk,Villa,1,Surabaya,5335.6
